unstop_id,full_name,college_email,college_name,city,registration_time,weekly_challenge_id,utm_source,utm_campaign,browser_fingerprint
UN-01651,Hansda R. User,hansda.user@iitb.ac.in,IITB,Gumla,2024-01-01T03:54:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,68b10988-e1a0-0736-eae2-6151fdc77e91
UN-01652,sociable Naveen,naveen.sociable@iitb.ac.in,IITB,Buxar,2024-01-02T05:32:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a91e9ef7-5a41-14f9-c424-e9edb4549c5a
UN-01653,Swatantr S. Kumar,swatantr.kumar@manipal.ac.in,MANIPAL,Gorakhpur,2024-01-01T03:54:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,36e750c4-3bdc-2148-164e-365fa2820687
UN-01654,Devi Renu,renu.devi@dtu.ac.in,DTU,Meerut,2024-01-01T04:07:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1d063ac5-b569-ab00-6c91-0776378f7f01
UN-01655,Rathod A. competitive,rathod.competitive@iiit-hyd.ac.in,IIIT-HYD,Rajkot,2024-01-02T10:22:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2dab1f59-7ea3-fedf-0079-aa0bcb03e0be
UN-01656,Bahadur J. Prakash,bahadur.prakash@manipal.ac.in,MANIPAL,Firozabad,2024-01-01T05:28:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6549b01b-2007-b717-6ebd-7deee4666d99
UN-01657,Salman X. chats,salman.chats@iitb.ac.in,IITB,Meerut,2024-01-02T05:00:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7d241e0e-e351-375d-95c7-875e25faddd7
UN-01658,Afroz W. Bano,afroz.bano@vit.ac.in,VIT,Ambedkar Nagar,2024-01-01T07:45:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1543403c-9d5b-e576-4d54-c8d2b2e84735
UN-01659,shy Prashant,prashant.shy@nit-trichy.ac.in,NIT-TRICHY,Baleshwar,2024-01-01T04:33:53Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0c9f686f-6c07-bcad-d0c2-dbbdc4118238
UN-01660,Prajapati Chetan,chetan.prajapati@manipal.ac.in,MANIPAL,Mahesana,2024-01-01T05:26:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,16273bb7-0992-1caf-dbc6-c2f5426372de
UN-01661,legacy Poonam,poonam.legacy@iiit-hyd.ac.in,IIIT-HYD,Muzaffarpur,2024-01-02T05:24:57Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a58c39d4-a39a-24e8-61e9-6730c0494153
UN-01662,Bhoi Narayana,narayana.bhoi@srm.ac.in,SRM,Kendujhar,2024-01-01T04:39:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6426f290-8a3b-b3ae-470d-670d1940eda8
UN-01663,Priya N. cooking,priya.cooking@dtu.ac.in,DTU,West,2024-01-01T01:40:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b358ab77-72a9-4c1f-f661-ed487fee5943
UN-01664,Munni I. grain‑separator,munni.grainseparator@iitk.ac.in,IITK,Jamui,2024-01-01T07:53:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c63cd7d7-93ed-3592-1754-f441a54469e9
UN-01665,Soma F. Santara,soma.santara@vit.ac.in,VIT,Purba Medinipur,2024-01-01T04:32:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1ea0f2f9-16da-0a1b-b13d-0aa01e50edd2
UN-01666,Krishka C. poetry,krishka.poetry@iiit-hyd.ac.in,IIIT-HYD,North Twenty Four Parganas,2024-01-01T06:30:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,edddba5c-d7a6-6f48-3b0b-130ff86eab00
UN-01667,Babu W. charismatic,babu.charismatic@nit-trichy.ac.in,NIT-TRICHY,Jalgaon,2024-01-01T03:50:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8a61d45f-55c0-d215-3d12-d7fe7f692947
UN-01668,Kumari Susheela,susheela.kumari@iitk.ac.in,IITK,Aligarh,2024-01-02T09:38:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,656d2fe3-8f86-1423-0cfa-e5c471f54e5b
UN-01669,Mongola K. Shil,mongola.shil@bits-pilani.ac.in,BITS-PILANI,South Twenty Four Parganas,2024-01-01T04:05:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fefb2b23-6a3b-7762-8ecb-8731b3d63f73
UN-01670,Gupta Priyanka,priyanka.gupta@nit-trichy.ac.in,NIT-TRICHY,Jaipur,2024-01-01T08:29:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6bdd94f0-ad51-46c0-cd96-21fd65c94835
UN-01671,Namdev Z. Suresh,namdev.suresh@iiit-hyd.ac.in,IIIT-HYD,Ahmadnagar,2024-01-01T05:27:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cd915b64-8972-1c7d-0302-b4ab4e4026c6
UN-01672,community Thu,thu.community@dtu.ac.in,DTU,Thiruvallur,2024-01-01T01:50:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0e2ca1fe-fab2-6865-cb97-3f36fe965193
UN-01673,calm Deepak,deepak.calm@iiit-hyd.ac.in,IIIT-HYD,West Tripura,2024-01-01T08:26:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c27a3932-49b0-2ca1-6e69-aeae2688bcdb
UN-01674,Paswan Tej,tej.paswan@vit.ac.in,VIT,Bokaro,2024-01-02T04:04:59Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5bceca21-c0d6-cfec-cbc8-bdaf1e935322
UN-01675,enthusiasm Ramanamma,ramanamma.enthusiasm@vit.ac.in,VIT,East Godavari,2024-01-01T04:03:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7e1f21f2-f312-7160-ca47-bab8b5a121a7
UN-01676,meticulous Shabana,shabana.meticulous@nit-trichy.ac.in,NIT-TRICHY,Hassan,2024-01-01T01:33:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,207961b6-bc0a-9ee8-6ef2-46584203c7a4
UN-01677,Mehboob Y. monitoring,mehboob.monitoring@iitb.ac.in,IITB,Solapur,2024-01-02T14:47:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,78d02d4d-85c5-bb13-a517-9b28c4bfa29e
UN-01678,Baria Dhuliben,dhuliben.baria@manipal.ac.in,MANIPAL,Junagadh,2024-01-01T02:08:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,674ff18d-0987-95a0-09f8-67dc2d8956a7
UN-01679,Bajirao O. laid‑back,bajirao.laidback@nit-trichy.ac.in,NIT-TRICHY,Mumbai Suburban,2024-01-01T07:00:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,dcbccd48-d1e0-a1b7-40b6-bf82945e8c74
UN-01680,Vidha G. bright,vidha.bright@dtu.ac.in,DTU,Etah,2024-01-01T05:19:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,dca89aa5-7204-38bc-a8fb-f39944a53665
UN-01681,Saidavva H. Nandageri,saidavva.nandageri@srm.ac.in,SRM,Gulbarga,2024-01-01T02:14:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fc6ce52e-a4b8-cb09-6b5f-289d35a5ef18
UN-01682,Chand Rohit,rohit.chand@iitb.ac.in,IITB,Karnal,2024-01-01T04:09:21Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,920e97f2-2fa3-78a6-cbc2-bd70c8dfc69d
UN-01683,Sure Hari,hari.sure@iitk.ac.in,IITK,Dhamtari,2024-01-01T10:08:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,947f68bf-f086-76e0-d1e0-54329dea2296
UN-01684,practicality Shahnaz,shahnaz.practicality@manipal.ac.in,MANIPAL,Surat,2024-01-02T03:32:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8a8e4109-e3b3-144b-9c00-3a07ba599a47
UN-01685,Saheb Prakash,prakash.saheb@dtu.ac.in,DTU,Ahmadnagar,2024-01-01T02:01:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5d6c192c-0aff-e722-a69e-5ceeb0ff0f7a
UN-01686,curious Narayan,narayan.curious@iitb.ac.in,IITB,Baleshwar,2024-01-01T07:48:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f8c822b6-23f4-4f5c-eb06-689aa6a93241
UN-01687,Sih Pyare,pyare.sih@dtu.ac.in,DTU,Udaipur,2024-01-01T04:32:13Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cdfd1df9-f06e-576b-5401-78d9255c98a7
UN-01688,38 At,at.38@vit.ac.in,VIT,Muzaffarnagar,2024-01-02T14:42:13Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6f8f17d3-4be6-d52c-6fa2-3685eb09a9ef
UN-01689,Jire P. Tiwari,jire.tiwari@srm.ac.in,SRM,Raigarh,2024-01-01T04:08:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ffc2aa57-a186-d4b4-dc6f-28d5b2473eb4
UN-01690,Mandal Shiben,shiben.mandal@iitb.ac.in,IITB,Bankura,2024-01-01T07:04:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1193122a-4569-9624-5a6b-342b688db822
UN-01691,Yadav Vijay,vijay.yadav@srm.ac.in,SRM,Gonda,2024-01-01T03:13:38Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,aa8c94f9-06a3-f407-3fd8-a7234de29e4d
UN-01692,Bathvar I. pragmatic,bathvar.pragmatic@bits-pilani.ac.in,BITS-PILANI,Ahmadabad,2024-01-01T06:59:21Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,495139c2-cfe1-4fc2-7514-3629113a607a
UN-01693,Sunita D. Devi,sunita.devi@iiit-hyd.ac.in,IIIT-HYD,Siwan,2024-01-01T08:15:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f48f8839-a617-2cbe-dd17-c5b4237b41b9
UN-01694,pragmatic Dingbar,dingbar.pragmatic@dtu.ac.in,DTU,Bid,2024-01-01T03:31:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,36bb39e2-64cd-4b04-a57b-5002fe45212b
UN-01695,food Machar,machar.food@vit.ac.in,VIT,Ahmadabad,2024-01-01T10:15:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,20b313e2-1bb4-6881-4ccf-9c064dfbc51f
UN-01696,Uma O. diligent,uma.diligent@vit.ac.in,VIT,North Twenty Four Parganas,2024-01-02T08:44:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,56a3ee8f-f642-d5c8-985e-2f7017d1991e
UN-01697,gregarious Subash,subash.gregarious@iitd.ac.in,IITD,Bellary,2024-01-01T04:38:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a7b804c1-55fa-969f-72dc-e1715a314290
UN-01698,Kamdi F. Salunke,kamdi.salunke@nit-trichy.ac.in,NIT-TRICHY,Ahmadnagar,2024-01-01T12:02:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1f805246-d626-84dd-e8ba-30d9a0f952a8
UN-01699,Ram T. cricket,ram.cricket@vit.ac.in,VIT,Haora,2024-01-01T05:20:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2d7544b6-6744-3c3b-1f89-0e0910f5b023
UN-01700,flavors Sarojni,sarojni.flavors@manipal.ac.in,MANIPAL,Lucknow,2024-01-01T09:41:06Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4ad830c4-f8cf-0228-9afe-c6680750646e
UN-01701,Devi Seema,seema.devi@iitk.ac.in,IITK,Mahamaya Nagar,2024-01-01T09:19:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,aa925992-f39c-3b14-649f-d574aa1818e2
UN-01702,Sukhdiya F. Bhange,sukhdiya.bhange@vit.ac.in,VIT,Kolhapur,2024-01-01T04:49:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a65919db-3f06-0a96-929c-7fa2499527d9
UN-01703,Rathinam Senpaga,senpaga.rathinam@nit-trichy.ac.in,NIT-TRICHY,Erode,2024-01-01T01:47:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,af26eefc-a075-93a6-587e-9153db8cb897
UN-01704,Adak Narayan,narayan.adak@nit-trichy.ac.in,NIT-TRICHY,Kolkata,2024-01-02T11:00:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,659a02a5-cf59-a79e-73e5-dca0e58fbbb1
UN-01705,Bibi Lachmi,lachmi.bibi@srm.ac.in,SRM,Hugli,2024-01-01T06:49:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ce0f0d3d-c893-8c98-ee24-1c969bcaf240
UN-01706,Sikandar X. calm,sikandar.calm@bits-pilani.ac.in,BITS-PILANI,Kanniyakumari,2024-01-01T07:27:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d2cdbe92-efee-de20-10b7-ee317c1608a7
UN-01707,Patil Prajali,prajali.patil@manipal.ac.in,MANIPAL,Mumbai Suburban,2024-01-02T04:57:02Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,230c895e-6170-70a3-382d-43e3e1276a4c
UN-01708,routine Thresiamma,thresiamma.routine@iitb.ac.in,IITB,Palakkad,2024-01-02T11:25:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c6a063cf-ce16-abde-1f0f-8c1bf95b4c57
UN-01709,gregarious Kantilal,kantilal.gregarious@iitb.ac.in,IITB,Vadodara,2024-01-01T03:22:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7e192ce0-0e0e-f9f4-ad60-aeca28644cd2
UN-01710,enthusiast A,a.enthusiast@iitd.ac.in,IITD,Ratnagiri,2024-01-01T07:11:05Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9e0a7c8d-ef64-56e4-783c-c188ca06514b
UN-01711,kitchen. Rajyalakshmi,rajyalakshmi.kitchen@dtu.ac.in,DTU,Srikakulam,2024-01-01T06:49:10Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bb85edd2-6e80-d694-97fd-0292f33d3531
UN-01712,Jha C. User,jha.user@iitk.ac.in,IITK,Begusarai,2024-01-01T08:10:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,67fd5223-9e2a-1043-026d-280e97d356c5
UN-01713,A B. routine‑loving,a.routineloving@iiit-hyd.ac.in,IIIT-HYD,North District,2024-01-01T04:09:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3356123b-f6f3-5164-3e6d-c03ca5a9a7a4
UN-01714,crowds Beena,beena.crowds@iiit-hyd.ac.in,IIIT-HYD,Purba Champaran,2024-01-01T04:41:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d6ee4186-9b6c-73b5-7615-f7dc1f794603
UN-01715,Patra Ramesh,ramesh.patra@iiit-hyd.ac.in,IIIT-HYD,Puri,2024-01-02T12:40:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,91b58bba-3ab2-cc4a-0bb1-a9b24015da09
UN-01716,videos Malar,malar.videos@srm.ac.in,SRM,Krishnagiri,2024-01-02T10:37:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,606021eb-30e3-6d21-650d-e7c39a6d7a49
UN-01717,Pillamarri Suguna,suguna.pillamarri@manipal.ac.in,MANIPAL,Prakasam,2024-01-02T02:47:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,aaed4231-6382-411c-ce72-bb5095a9838d
UN-01718,methodical Mukesh,mukesh.methodical@iiit-hyd.ac.in,IIIT-HYD,Sirohi,2024-01-01T05:30:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,625aa18a-02ef-d4ca-ae42-db54a042eee3
UN-01719,Mira Y. Bai,mira.bai@dtu.ac.in,DTU,Dindori,2024-01-01T11:42:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,50821bbe-afa4-d439-b996-e99382870a87
UN-01720,Tabassum K. Khatun,tabassum.khatun@iitb.ac.in,IITB,Bhagalpur,2024-01-01T03:42:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fe139f2a-d731-3e55-8e2a-a04d04a58680
UN-01721,Vajesinh F. craftsmanship,vajesinh.craftsmanship@iiit-hyd.ac.in,IIIT-HYD,Surat,2024-01-02T03:43:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2c0301ce-335c-9f25-499b-af02d1fd6a77
UN-01722,Susheela P. Bai,susheela.bai@dtu.ac.in,DTU,Guna,2024-01-01T13:12:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e8cccc94-1cb9-4b00-f254-640c53d8d0cb
UN-01723,methodical Anjana,anjana.methodical@bits-pilani.ac.in,BITS-PILANI,Nadia,2024-01-01T07:12:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,50cd8e21-22a8-a1ed-d84c-17accfeed15f
UN-01724,Mariamma U. work,mariamma.work@bits-pilani.ac.in,BITS-PILANI,Krishna,2024-01-02T15:16:33Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,dc632645-ee53-607d-418d-93494d3115c4
UN-01725,check‑lists Nilanchal,nilanchal.checklists@srm.ac.in,SRM,Kendujhar,2024-01-01T07:55:33Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d8e9582e-fb5a-083d-b244-afb66baf0772
UN-01726,curious Kushal,kushal.curious@iiit-hyd.ac.in,IIIT-HYD,Agra,2024-01-01T06:58:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d50e5606-e3e9-9710-fcea-8ab4d15c7a23
UN-01727,Lakshmi V. Devi,lakshmi.devi@iitd.ac.in,IITD,Dungarpur,2024-01-01T05:35:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,907f592d-d340-6757-ca27-61b2f3f4514a
UN-01728,Runu S. cooking,runu.cooking@iiit-hyd.ac.in,IIIT-HYD,Hugli,2024-01-01T06:14:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b43cf370-b980-f7a9-3c3a-0527c724f86e
UN-01729,methodical Ledi,ledi.methodical@nit-trichy.ac.in,NIT-TRICHY,Seoni,2024-01-01T13:48:10Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6cb60b25-f474-7643-6c62-540e9818465e
UN-01730,curiosity Ithape,ithape.curiosity@iitb.ac.in,IITB,Kolhapur,2024-01-01T07:11:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4ee60a3e-783c-39b0-f31a-ded70967c64c
UN-01731,Gummula O. Pullayya,gummula.pullayya@dtu.ac.in,DTU,Hyderabad,2024-01-02T06:53:19Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,baab4ba2-d967-d240-c300-f1159e62215e
UN-01732,Elizabeth G. Joseph,elizabeth.joseph@bits-pilani.ac.in,BITS-PILANI,Kottayam,2024-01-01T10:25:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,230efd36-6b23-2ec5-3f2d-07e04b8be6ec
UN-01733,disciplined Laltu,laltu.disciplined@iitk.ac.in,IITK,Barddhaman,2024-01-01T05:14:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b5ce7838-280b-c324-ba8f-5bead1926974
UN-01734,Shahnawaz Yogesh,yogesh.shahnawaz@manipal.ac.in,MANIPAL,Unnao,2024-01-01T03:51:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,046213c7-fb69-e6df-dea8-ee1ad91ed223
UN-01735,steady Vinod,vinod.steady@srm.ac.in,SRM,Surat,2024-01-02T13:09:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,280b170c-781f-54e8-f3a5-897b873352f4
UN-01736,Neetu F. Devi,neetu.devi@vit.ac.in,VIT,Ambedkar Nagar,2024-01-01T07:35:12Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,438eaf54-2d7f-574a-91ee-e47620014d49
UN-01737,Bibi M. moves,bibi.moves@manipal.ac.in,MANIPAL,Muzaffarpur,2024-01-01T07:25:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,817680fe-4e23-cfd6-1de4-39b3eac866df
UN-01738,Rake H. calm,rake.calm@iiit-hyd.ac.in,IIIT-HYD,Darbhanga,2024-01-02T07:36:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,647ea7a4-0ed9-f60c-fd10-dea880b31a12
UN-01739,Shaam N. zest,shaam.zest@iitk.ac.in,IITK,Thane,2024-01-02T10:30:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8116ee22-4e7c-1d8e-949b-66e2758f0077
UN-01740,Kumar Sanjeev,sanjeev.kumar@iitk.ac.in,IITK,Mahrajganj,2024-01-01T02:33:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cb52da0e-85a4-55c8-d468-7ecc780b2c52
UN-01741,Sukhjit V. Singh,sukhjit.singh@manipal.ac.in,MANIPAL,Ludhiana,2024-01-02T12:53:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,aa18660b-233d-f500-060a-669cc75466e5
UN-01742,curious Raja,raja.curious@vit.ac.in,VIT,South West,2024-01-01T05:41:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,71bb8dfb-347d-64b2-8ded-15d134616d94
UN-01743,Prasannakumar R. Tanniru,prasannakumar.tanniru@iitk.ac.in,IITK,Srikakulam,2024-01-01T07:09:21Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,939a0a2c-55af-e796-49b0-f4ea2ea0c101
UN-01744,Mohammad Z. Khan,mohammad.khan@iitb.ac.in,IITB,Bikaner,2024-01-01T06:00:57Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,201b7c27-d6d4-5bd9-a0fa-eb7886ded02b
UN-01745,tradition Ram,ram.tradition@iitk.ac.in,IITK,Chhatarpur,2024-01-01T10:40:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d7b51ad0-fa70-ee82-0e87-5c38871042a8
UN-01746,curious Ram,ram.curious@srm.ac.in,SRM,Basti,2024-01-01T06:33:03Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5f789cf6-2e09-9434-465b-f19cc2c6e125
UN-01747,Hardik X. care,hardik.care@bits-pilani.ac.in,BITS-PILANI,Ahmadabad,2024-01-02T13:31:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,88e375eb-1297-5690-f568-f00871af0216
UN-01748,Girja O. Devi,girja.devi@manipal.ac.in,MANIPAL,Sitapur,2024-01-01T07:10:04Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,50ee5bc9-3063-553a-0ea1-28455618ea5e
UN-01749,Tapan B. Ray,tapan.ray@srm.ac.in,SRM,South Twenty Four Parganas,2024-01-01T05:02:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4e39c792-157e-a6fe-5fbe-a89665256660
UN-01750,Bibi Kan,kan.bibi@iitb.ac.in,IITB,Srinagar,2024-01-02T06:38:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,39232964-be10-676d-47c6-905cc5b10c61
UN-01751,flair Jambudiya,jambudiya.flair@iitb.ac.in,IITB,Vadodara,2024-01-01T14:28:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,89c83039-6ddb-1c8d-31eb-e59655a6fe06
UN-01752,Prasanthi N. solitary,prasanthi.solitary@iitd.ac.in,IITD,East Godavari,2024-01-01T07:40:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,59ac908d-7c34-a244-0877-ef2572829e56
UN-01753,talkative Enuldip,enuldip.talkative@bits-pilani.ac.in,BITS-PILANI,West,2024-01-02T06:56:03Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,249bdd4f-1051-46aa-3679-2f7acd66130d
UN-01754,ingenuity Rajendra,rajendra.ingenuity@iitb.ac.in,IITB,Hamirpur,2024-01-01T04:31:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9c1a9310-3bdd-001e-4873-370baa9c4743
UN-01755,Singh Subhash,subhash.singh@iitk.ac.in,IITK,Faizabad,2024-01-01T03:40:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8d834711-901b-7917-c982-f4fac3b9cd96
UN-01756,Chavan X. Nana,chavan.nana@nit-trichy.ac.in,NIT-TRICHY,Sindhudurg,2024-01-01T04:43:05Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,45622ca3-91d6-3e78-f0df-51320053a5a2
UN-01757,A Q. man,a.man@bits-pilani.ac.in,BITS-PILANI,Visakhapatnam,2024-01-01T04:55:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7822b62e-9ae1-2f91-5d25-b2861600aa90
UN-01758,disciplined Ashish,ashish.disciplined@bits-pilani.ac.in,BITS-PILANI,Palwal,2024-01-01T06:28:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e344530b-4e23-cce4-ae7e-22e28bbbeec9
UN-01759,warm Thengil,thengil.warm@bits-pilani.ac.in,BITS-PILANI,Mumbai Suburban,2024-01-02T13:26:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f983cd04-c095-497b-4677-da5d6a0782e6
UN-01760,Narayan V. practice,narayan.practice@manipal.ac.in,MANIPAL,Rajgarh,2024-01-01T06:04:21Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c0e55930-56c5-92bb-1ac2-05dc68951495
UN-01761,curious Dinta,dinta.curious@iitb.ac.in,IITB,Alappuzha,2024-01-01T04:35:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9e2847dc-3999-305e-7322-720b8c56fa7d
UN-01762,Patel Dindayal,dindayal.patel@bits-pilani.ac.in,BITS-PILANI,Vadodara,2024-01-01T04:39:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0e9299b3-83cc-1f51-9ad9-410695748a74
UN-01763,classes Usha,usha.classes@manipal.ac.in,MANIPAL,Sitapur,2024-01-01T07:23:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7c86050c-d7a3-6b11-cd57-6a2122bebd0e
UN-01764,User Dream‑driven,dreamdriven.user@nit-trichy.ac.in,NIT-TRICHY,Mumbai Suburban,2024-01-01T14:45:10Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0c440377-2b4d-2e40-075d-64d1242712cc
UN-01765,curious Anita,anita.curious@iitk.ac.in,IITK,Bilaspur,2024-01-02T08:12:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9e76e4b0-13d4-7c5c-7ad1-9ffd1e81bbbe
UN-01766,Chiranjeevi Q. Ramaiah,chiranjeevi.ramaiah@iitk.ac.in,IITK,Anantapur,2024-01-01T12:34:21Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,06057861-972e-1f71-de35-6ed421425dd7
UN-01767,calm Dnyan,dnyan.calm@iitk.ac.in,IITK,Chittoor,2024-01-02T05:06:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4132a369-ab85-e430-8915-cc01cb5ea1a9
UN-01768,curiosity Aurang,aurang.curiosity@dtu.ac.in,DTU,Ghaziabad,2024-01-02T04:28:59Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b99afb6d-39cc-70d8-8bd2-f5bfc1bdcfb4
UN-01769,disciplined Meena,meena.disciplined@bits-pilani.ac.in,BITS-PILANI,Jaunpur,2024-01-01T06:05:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8eaa1f6f-3f48-b17b-b6a9-87258bff699d
UN-01770,Vidya Ayisha,ayisha.vidya@srm.ac.in,SRM,Viluppuram,2024-01-02T08:57:19Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fe782238-6598-44c6-bad5-eae1a49c2be3
UN-01771,Shukla I. Rabidis,shukla.rabidis@bits-pilani.ac.in,BITS-PILANI,South Twenty Four Parganas,2024-01-01T03:39:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,85e5860e-d838-5caf-28c2-d9e422c03d24
